,BRANCH,LOCATION,geometry,LATITUDE,LONGITUDE
0,Albany Park,"(41.97557881655979, -87.71361314512697)","POLYGON ((-87.713613 41.984129, -87.708613 41.980947, -87.70834 41.979852, -87.707389 41.978803, -87.706487 41.978579, -87.705789 41.977403, -87.703613 41.977018, -87.703103 41.976089, -87.702126 41.975579, -87.710613 41.96858, -87.713613 41.967082, -87.716184 41.968579, -87.717755 41.970437, -87.720051 41.971579, -87.719613 41.972659, -87.722164 41.973028, -87.725027 41.975579, -87.719513 41.976478, -87.719613 41.976845, -87.721048 41.977144, -87.72086 41.978826, -87.717613 41.981066, -87.716613 41.982571, -87.713613 41.984129), (-87.720893 41.974859, -87.720422 41.97477, -87.720399 41.973579, -87.719168 41.973024, -87.718613 41.971998, -87.716613 41.972026, -87.715558 41.971634, -87.71613 41.970579, -87.715613 41.969696, -87.713613 41.968531, -87.710613 41.969998, -87.704033 41.975579, -87.705986 41.977206, -87.707847 41.977345, -87.708152 41.979039, -87.713613 41.982649, -87.716613 41.980962, -87.720471 41.977579, -87.719613 41.977148, -87.719469 41.976435, -87.723075 41.975579, -87.721613 41.974188, -87.720893 41.974859))",41.97557881655979,-87.71361314512697
1,Altgeld,"(41.65719847558056, -87.59883829075173)","POLYGON ((-87.590838 41.654817, -87.593838 41.654445, -87.594838 41.653469, -87.598838 41.653366, -87.600162 41.652522, -87.602236 41.652596, -87.602838 41.651716, -87.604551 41.652485, -87.605838 41.654308, -87.606838 41.653989, -87.607657 41.656198, -87.607271 41.657198, -87.605441 41.657801, -87.604838 41.659507, -87.602838 41.659828, -87.602007 41.65903, -87.600853 41.659198, -87.600479 41.659839, -87.598838 41.659945, -87.598288 41.660648, -87.596977 41.66106, -87.594838 41.660228, -87.593452 41.658585, -87.592996 41.656041, -87.591103 41.655934, -87.590456 41.655198, -87.590838 41.654817), (-87.594838 41.653786, -87.593838 41.654686, -87.592637 41.654997, -87.59333 41.655707, -87.593838 41.657763, -87.594838 41.657859, -87.597838 41.660244, -87.598838 41.659682, -87.599838 41.659807, -87.600838 41.65884, -87.604138 41.658498, -87.605965 41.656198, -87.603838 41.65346, -87.599838 41.652743, -87.598838 41.653449, -87.594838 41.653786))",41.65719847558056,-87.59883829075173
2,Archer Heights,"(41.80110836194246, -87.72648385568911)","POLYGON ((-87.726484 41.809327, -87.723484 41.808404, -87.72089 41.806702, -87.718828 41.806765, -87.717371 41.806221, -87.717614 41.804108, -87.718012 41.803637, -87.719625 41.80325, -87.719685 41.802108, -87.719056 41.801536, -87.717354 41.801108, -87.722484 41.795068, -87.723484 41.794787, -87.724918 41.795542, -87.728484 41.793623, -87.731484 41.795501, -87.732009 41.796584, -87.732484 41.796857, -87.733484 41.796575, -87.737575 41.799108, -87.737513 41.800079, -87.734948 41.803572, -87.727484 41.809216, -87.726484 41.809327), (-87.719484 41.805548, -87.721484 41.805403, -87.722484 41.806378, -87.724484 41.807161, -87.726484 41.807927, -87.727484 41.807809, -87.733376 41.803108, -87.735681 41.800108, -87.733573 41.798108, -87.728484 41.795066, -87.726397 41.796021, -87.725484 41.797053, -87.724484 41.79708, -87.723484 41.796309, -87.722484 41.796611, -87.721484 41.798673, -87.719563 41.800108, -87.719792 41.803108, -87.718649 41.804108, -87.718767 41.805108, -87.719484 41.805548))",41.80110836194246,-87.72648385568911
3,Austin,"(41.88917312206642, -87.7658203582574)","POLYGON ((-87.76482 41.880904, -87.76582 41.881507, -87.76682 41.881225, -87.77652 41.888173, -87.775813 41.890173, -87.772719 41.893173, -87.76682 41.897393, -87.76482 41.897281, -87.758339 41.892655, -87.754721 41.889173, -87.75682 41.886565, -87.75982 41.884169, -87.76182 41.88347, -87.76282 41.882147, -87.76482 41.880904), (-87.76298 41.894173, -87.76482 41.895952, -87.76682 41.895817, -87.769057 41.89441, -87.774961 41.889173, -87.7742 41.888173, -87.767735 41.883259, -87.76682 41.882733, -87.76582 41.882971, -87.76482 41.882386, -87.758121 41.887173, -87.75688 41.889173, -87.757576 41.890418, -87.76298 41.894173))",41.88917312206642,-87.7658203582574
4,Austin-Irving,"(41.95312267684315, -87.77928489355646)","POLYGON ((-87.787229 41.950123, -87.787127 41.95128, -87.789285 41.951667, -87.790581 41.953123, -87.786483 41.956321, -87.785993 41.957123, -87.784285 41.958163, -87.783122 41.957959, -87.782285 41.959995, -87.779285 41.961671, -87.768474 41.954123, -87.767722 41.953123, -87.776285 41.946198, -87.779285 41.944588, -87.780903 41.946123, -87.783127 41.947123, -87.786285 41.949298, -87.787229 41.950123), (-87.776285 41.947696, -87.769723 41.953123, -87.77047 41.954123, -87.779285 41.960151, -87.780285 41.959966, -87.784124 41.957123, -87.785097 41.954934, -87.787285 41.954366, -87.788581 41.953123, -87.787926 41.952123, -87.786748 41.95166, -87.784285 41.949274, -87.779285 41.946188, -87.776285 41.947696))",41.95312267684315,-87.77928489355646
5,Avalon,"(41.746393038286826, -87.5860053710736)","POLYGON ((-87.586005 41.755296, -87.585005 41.754811, -87.581354 41.752393, -87.581125 41.750393, -87.580005 41.750616, -87.576687 41.748393, -87.576435 41.746393, -87.577311 41.744699, -87.576736 41.743393, -87.577005 41.74268, -87.580005 41.741697, -87.585005 41.737508, -87.586005 41.737442, -87.589005 41.739623, -87.591005 41.741911, -87.592659 41.742739, -87.593005 41.743725, -87.594005 41.743238, -87.594711 41.743687, -87.596336 41.745393, -87.596462 41.746393, -87.594886 41.748393, -87.59234 41.750393, -87.592416 41.751393, -87.589523 41.75291, -87.589005 41.754271, -87.587005 41.754058, -87.586005 41.755296), (-87.594005 41.744722, -87.593005 41.744379, -87.592005 41.743259, -87.591005 41.743753, -87.589005 41.741098, -87.586005 41.739126, -87.585005 41.739029, -87.581079 41.742467, -87.580005 41.74326, -87.578348 41.743736, -87.577973 41.744361, -87.578577 41.748393, -87.580005 41.74921, -87.581005 41.749008, -87.582005 41.749801, -87.58301 41.749393, -87.583372 41.752026, -87.586005 41.753708, -87.590218 41.751393, -87.59317 41.747393, -87.594763 41.746393, -87.594005 41.744722))",41.746393038286826,-87.5860053710736
6,Back of the Yards,"(41.808384423666354, -87.67756963874196)","POLYGON ((-87.678498 41.807456, -87.678424 41.805239, -87.679969 41.804784, -87.68005 41.804384, -87.67954 41.803414, -87.67657 41.801499, -87.672404 41.805219, -87.667918 41.808384, -87.668565 41.809384, -87.67157 41.811362, -87.67257 41.811813, -87.673719 41.811235, -87.673704 41.812384, -87.67412324502018 41.81268705702382, -87.67386 41.812675, -87.67257 41.813372, -87.67157 41.8129, -87.66757 41.810297, -87.665941 41.808384, -87.67057 41.80474, -87.671957 41.804771, -87.673494 41.802384, -87.67657 41.800154, -87.67957 41.801568, -87.680287 41.804667, -87.68192 41.804034, -87.684507 41.804384, -87.689225 41.808384, -87.68557 41.811606, -87.68357 41.812545, -87.682796 41.812158, -87.682614 41.81134, -87.682447 41.812262, -87.681752 41.812567, -87.680169 41.811785, -87.680714 41.809384, -87.679671 41.809283, -87.679324 41.811139, -87.678487 41.811302, -87.678264 41.812078, -87.67557 41.81215, -87.674908 41.812723, -87.67484206377107 41.81271998002005, -87.67557 41.811944, -87.678128 41.811943, -87.67846 41.811275, -87.679244 41.811059, -87.67957 41.809267, -87.680772 41.809384, -87.680828 41.811126, -87.68157 41.81182, -87.682213 41.811028, -87.68357 41.811053, -87.68557 41.810066, -87.687159 41.808384, -87.68257 41.804724, -87.68157 41.804479, -87.680378 41.805192, -87.679838 41.807384, -87.678498 41.807456))",41.808384423666354,-87.67756963874196
7,Beverly,"(41.72118978926962, -87.67214620967468)","POLYGON ((-87.665146 41.71758, -87.668146 41.714654, -87.672146 41.71252, -87.680146 41.718429, -87.681146 41.718785, -87.683746 41.72119, -87.680146 41.724121, -87.678936 41.723979, -87.676578 41.726621, -87.676146 41.726954, -87.675146 41.72676, -87.674146 41.728131, -87.673146 41.727119, -87.672146 41.726798, -87.671146 41.728356, -87.669146 41.728202, -87.666146 41.726509, -87.665135 41.72419, -87.662146 41.72348, -87.660102 41.72219, -87.659636 41.72119, -87.66402 41.717064, -87.665146 41.71758), (-87.666902 41.723945, -87.667313 41.724023, -87.666905 41.72519, -87.669146 41.726629, -87.670146 41.727101, -87.672036 41.72608, -87.673146 41.726027, -87.674146 41.726686, -87.679293 41.72319, -87.678244 41.72219, -87.679427 41.721909, -87.680146 41.722564, -87.681518 41.72119, -87.680879 41.72019, -87.672146 41.713981, -87.668187 41.71619, -87.668359 41.717402, -87.667146 41.717256, -87.66586 41.717904, -87.664423 41.719466, -87.663146 41.719772, -87.661702 41.72119, -87.662906 41.72243, -87.665569 41.723767, -87.666146 41.724852, -87.666902 41.723945))",41.72118978926962,-87.67214620967468
8,Bezazian,"(41.97155143669217, -87.66095347964183)","POLYGON ((-87.660953 41.964458, -87.658953 41.965453, -87.65836163022024 41.96556258716822, -87.65883807782865 41.96444733898016, -87.658851 41.964449, -87.660953 41.962988, -87.669303 41.968551, -87.668402 41.970551, -87.669927 41.971551, -87.66999 41.973551, -87.664953 41.977346, -87.663953 41.976968, -87.662953 41.977158, -87.659953 41.979332, -87.658953 41.978751, -87.655953 41.9769, -87.650751 41.972754, -87.649897 41.971495, -87.650476 41.970551, -87.654606 41.967204, -87.65489298404057 41.96675512752629, -87.655247 41.96681, -87.6567898420874 41.96646660542394, -87.656168 41.967551, -87.651784 41.971551, -87.652508 41.972551, -87.656738 41.975767, -87.659953 41.977722, -87.663542 41.97514, -87.664274 41.975231, -87.664953 41.975915, -87.668553 41.972551, -87.667249 41.971256, -87.662669 41.970835, -87.662659 41.970257, -87.663953 41.968975, -87.66714 41.968551, -87.664991 41.967551, -87.662953 41.965631, -87.660953 41.964458))",41.97155143669217,-87.66095347964183
9,Blackstone,"(41.80549277198318, -87.58923748614112)","POLYGON ((-87.585237 41.798152, -87.586237 41.798694, -87.587237 41.797138, -87.592237 41.799582, -87.594413 41.801493, -87.597237 41.803008, -87.598237 41.804459, -87.599906 41.805493, -87.599676 41.806493, -87.597815 41.80807, -87.597524 41.809493, -87.595927 41.811182, -87.595455 41.812493, -87.594237 41.812666, -87.592771 41.811959, -87.592395 41.811335, -87.591237 41.812346, -87.589668 41.811062, -87.58803 41.8107, -87.58929 41.807546, -87.588417 41.807313, -87.588237 41.806054, -87.587554 41.806809, -87.586237 41.806872, -87.585237 41.806436, -87.583895 41.804835, -87.581436 41.803493, -87.582462 41.802717, -87.583338 41.799593, -87.585237 41.798152), (-87.597882 41.806493, -87.597971 41.805493, -87.591348 41.800493, -87.587237 41.798542, -87.584225 41.80048, -87.58288 41.80285, -87.583201 41.803493, -87.584237 41.803834, -87.586237 41.805565, -87.588348 41.805382, -87.588733 41.806998, -87.589509 41.807493, -87.5897 41.809493, -87.58905 41.810493, -87.589982 41.810748, -87.590237 41.811237, -87.592237 41.811153, -87.593237 41.811504, -87.594282 41.811493, -87.596183 41.807493, -87.597882 41.806493))",41.80549277198318,-87.58923748614112
10,Brainerd,"(41.73244482025524, -87.65772892721816)","POLYGON ((-87.654025 41.727149, -87.653287 41.726445, -87.657729 41.723844, -87.658999 41.724445, -87.659763 41.725411, -87.660729 41.725651, -87.664729 41.728901, -87.665729 41.729248, -87.667729 41.731166, -87.668749 41.731424, -87.66884 41.732556, -87.666729 41.733981, -87.665676 41.735445, -87.658729 41.740657, -87.657729 41.740283, -87.656729 41.740457, -87.647986 41.734188, -87.646587 41.732587, -87.647729 41.731013, -87.652729 41.726839, -87.653494 41.72768, -87.653904 41.72762, -87.654025 41.727149), (-87.648841 41.733332, -87.649729 41.733586, -87.656729 41.738997, -87.658729 41.739068, -87.667018 41.732445, -87.665729 41.730645, -87.664639 41.730535, -87.662729 41.728638, -87.657729 41.725549, -87.652729 41.728386, -87.64819 41.732445, -87.648841 41.733332))",41.73244482025524,-87.65772892721816
11,Brighton Park,"(41.81516027827089, -87.70273371160454)","POLYGON ((-87.699734 41.822696, -87.698734 41.822414, -87.697734 41.821573, -87.696734 41.821732, -87.695859 41.821035, -87.694734 41.821023, -87.693734 41.820392, -87.694046 41.818848, -87.691464 41.81516, -87.693734 41.813734, -87.700294 41.80816, -87.702734 41.807516, -87.703734 41.806864, -87.711371 41.809523, -87.712295 41.81316, -87.712002 41.81416, -87.712792 41.815219, -87.71079 41.817216, -87.708734 41.818153, -87.705734 41.816577, -87.705734 41.817983, -87.707243 41.82016, -87.705157 41.820584, -87.704734 41.822356, -87.703734 41.822127, -87.701734 41.823026, -87.700734 41.822254, -87.699734 41.822696), (-87.695734 41.819896, -87.699734 41.82117, -87.700734 41.820286, -87.701734 41.821477, -87.703734 41.820449, -87.704734 41.820678, -87.705711 41.81916, -87.705601 41.816028, -87.706854 41.81604, -87.708734 41.816715, -87.711197 41.81516, -87.709778 41.81416, -87.71013 41.81316, -87.709734 41.810643, -87.703734 41.808337, -87.702734 41.809222, -87.701734 41.809069, -87.700734 41.809456, -87.693485 41.81516, -87.695158 41.817736, -87.695734 41.819896))",41.81516027827089,-87.70273371160454
12,Bucktown-Wicker Park,"(41.91235487836141, -87.68029967133904)","POLYGON ((-87.690844 41.914355, -87.689375 41.916355, -87.688915 41.917971, -87.6853 41.919475, -87.6843 41.919243, -87.6823 41.920322, -87.6813 41.919979, -87.6803 41.920564, -87.6773 41.919134, -87.6723 41.915568, -87.669051 41.912355, -87.669918 41.911355, -87.669872 41.910355, -87.671533 41.908588, -87.671825 41.906881, -87.672392 41.906447, -87.6753 41.905982, -87.6773 41.904672, -87.6783 41.905606, -87.6793 41.904858, -87.6803 41.904882, -87.6813 41.905836, -87.6823 41.905489, -87.6833 41.905915, -87.6883 41.909221, -87.690495 41.911355, -87.690822 41.912355, -87.690494 41.913355, -87.690844 41.914355), (-87.6763 41.906761, -87.673419 41.907474, -87.672852 41.909355, -87.671876 41.910355, -87.671905 41.911355, -87.670946 41.912355, -87.672795 41.914355, -87.6793 41.918715, -87.6803 41.919175, -87.6813 41.918431, -87.6823 41.918696, -87.6843 41.917775, -87.6853 41.918003, -87.687144 41.917199, -87.688824 41.914355, -87.688129 41.913355, -87.688802 41.912355, -87.688361 41.911294, -87.6833 41.907293, -87.6823 41.906825, -87.6813 41.907053, -87.6803 41.906224, -87.6783 41.906949, -87.6773 41.906082, -87.6763 41.906761))",41.91235487836141,-87.68029967133904
13,Budlong Woods,"(41.98369797603738, -87.69631576617253)","POLYGON ((-87.689316 41.97887, -87.691316 41.976864, -87.692316 41.976313, -87.693316 41.976498, -87.694316 41.97606, -87.695143 41.976871, -87.697316 41.977247, -87.699316 41.97826, -87.702206 41.980808, -87.704316 41.981607, -87.705637 41.982698, -87.705294 41.983698, -87.706316 41.984078, -87.706533 41.984698, -87.704879 41.987262, -87.705545 41.988698, -87.704976 41.989359, -87.703316 41.989959, -87.701754 41.98926, -87.700316 41.989162, -87.699733 41.989698, -87.700749 41.990698, -87.700316 41.991074, -87.697316 41.992034, -87.696316 41.991279, -87.695316 41.991708, -87.689316 41.987367, -87.688473 41.984541, -87.686999 41.985015, -87.685594 41.983698, -87.688316 41.981386, -87.689316 41.97887), (-87.689316 41.980343, -87.688949 41.981698, -87.68767 41.982698, -87.687741 41.983698, -87.688893 41.984121, -87.689316 41.985882, -87.693316 41.988523, -87.695316 41.990397, -87.696316 41.990145, -87.697316 41.990708, -87.699316 41.990005, -87.699704 41.989086, -87.700316 41.98884, -87.702316 41.988379, -87.703316 41.988542, -87.703806 41.988188, -87.703715 41.986698, -87.704923 41.984698, -87.702874 41.98214, -87.700316 41.98122, -87.699316 41.979675, -87.697316 41.978575, -87.694316 41.977503, -87.692316 41.977836, -87.689316 41.980343))",41.98369797603738,-87.69631576617253
14,Canaryville,"(41.81634394084193, -87.64256827550598)","POLYGON ((-87.646851 41.815344, -87.646416 41.815344, -87.646287 41.813063, -87.646988 41.812344, -87.64583 41.812083, -87.645568 41.81127, -87.643568 41.809611, -87.642568 41.809583, -87.640568 41.81049, -87.637568 41.812721, -87.636712 41.815488, -87.634568 41.814964, -87.632933 41.816344, -87.640568 41.82217, -87.641568 41.822218, -87.642568 41.82165, -87.643568 41.822974, -87.645902 41.820678, -87.647371 41.820146, -87.649089 41.818344, -87.648887 41.817344, -87.648081 41.816831, -87.64816502128586 41.81622153828262, -87.648222 41.816691, -87.650834 41.818344, -87.649326 41.820102, -87.647982 41.820758, -87.646202 41.820978, -87.64583 41.822605, -87.643568 41.824439, -87.642066 41.823846, -87.640568 41.82381, -87.639568 41.821951, -87.638568 41.822013, -87.636568 41.81999, -87.63443 41.819344, -87.631096 41.816344, -87.634568 41.81346, -87.635852 41.81406, -87.636253 41.815344, -87.636669 41.815444, -87.63682 41.813092, -87.635978 41.812344, -87.639681 41.809456, -87.641568 41.809075, -87.642568 41.808185, -87.643568 41.808203, -87.645568 41.80977, -87.646125 41.811787, -87.64892 41.812344, -87.64785 41.813626, -87.6479832958575 41.814724257535545, -87.647568 41.813874, -87.646811 41.814587, -87.646851 41.815344))",41.81634394084193,-87.64256827550598
15,Chicago Bee,"(41.82824306445502, -87.6263495444489)","POLYGON ((-87.631587 41.824243, -87.630076 41.825243, -87.63024 41.830353, -87.630673 41.830243, -87.63135 41.828648, -87.634296 41.831243, -87.632949 41.831842, -87.63035 41.834538, -87.626803 41.836696, -87.62635 41.836864, -87.62535 41.836263, -87.62422879888852 41.83544892194945, -87.625025 41.834751, -87.62434644321063 41.8340221527504, -87.62635 41.835449, -87.629964 41.833243, -87.63227 41.831243, -87.63135 41.830178, -87.630185 41.830407, -87.629695 41.823243, -87.62635 41.821221, -87.62435 41.822203, -87.6205581492241 41.825309457722796, -87.61949142077253 41.82454817751705, -87.62435 41.820605, -87.625503 41.820397, -87.62635 41.819609, -87.629614 41.822243, -87.631723 41.823243, -87.631587 41.824243))",41.82824306445502,-87.6263495444489
16,Chicago Lawn,"(41.7819767986214, -87.7033680880769)","POLYGON ((-87.701368 41.774202, -87.703368 41.773264, -87.712516 41.779977, -87.713811 41.781977, -87.712923 41.783532, -87.704368 41.790323, -87.703368 41.790688, -87.702368 41.790141, -87.692802 41.782977, -87.6936 41.781977, -87.693346 41.780977, -87.695368 41.778872, -87.701368 41.774202), (-87.695794 41.780403, -87.695655 41.781977, -87.694781 41.782977, -87.703368 41.789218, -87.71172 41.782977, -87.712237 41.781977, -87.711644 41.780977, -87.708368 41.778211, -87.705977 41.776977, -87.703368 41.774753, -87.701368 41.775657, -87.695794 41.780403))",41.7819767986214,-87.7033680880769
17,Chinatown,"(41.85412074173438, -87.63195792246246)","POLYGON ((-87.622351 41.854121, -87.622233 41.853121, -87.624958 41.850566, -87.625958 41.850382, -87.628216 41.848379, -87.63059511566982 41.848274696390256, -87.629958 41.850406, -87.628958 41.849295, -87.625958 41.851903, -87.624802 41.852121, -87.624383 41.854121, -87.623172 41.855121, -87.625222 41.857121, -87.624992 41.858121, -87.626958 41.859434, -87.627958 41.859115, -87.629958 41.860606, -87.631687 41.859849, -87.633212 41.860375, -87.634377 41.85854, -87.636813 41.858121, -87.635498 41.857581, -87.63555 41.856713, -87.636958 41.855181, -87.637958 41.854734, -87.638958 41.855049, -87.639475 41.853638, -87.641338 41.853121, -87.640265 41.852121, -87.640008 41.850071, -87.637958 41.849663, -87.634958 41.848286, -87.633958 41.848382, -87.631958 41.847146, -87.63133995765381 41.84750917440118, -87.631958 41.84567, -87.633104 41.846121, -87.633198 41.847121, -87.633958 41.847517, -87.636958 41.847747, -87.641376 41.849121, -87.641325 41.851121, -87.643009 41.85207, -87.64329 41.853121, -87.641855 41.854018, -87.639809 41.853972, -87.639851 41.855121, -87.638251 41.858414, -87.636958 41.858769, -87.634958 41.85855, -87.634295 41.859121, -87.633958 41.860708, -87.632958 41.860837, -87.631808 41.859971, -87.629958 41.862012, -87.627958 41.860292, -87.626958 41.860918, -87.623547 41.858532, -87.623241 41.857121, -87.621688 41.856121, -87.621338 41.855121, -87.622351 41.854121))",41.85412074173438,-87.63195792246246
18,Clearing,"(41.776652677565934, -87.78218757614671)","POLYGON ((-87.793574 41.776653, -87.792742 41.777653, -87.79151 41.777976, -87.791188 41.778879, -87.786264 41.782729, -87.78461 41.783075, -87.784188 41.783878, -87.781188 41.784671, -87.776198 41.781653, -87.775393 41.780447, -87.772251 41.778589, -87.770729 41.776653, -87.775437 41.772903, -87.776188 41.772635, -87.778411 41.772876, -87.781188 41.770004, -87.782188 41.770054, -87.783188 41.771064, -87.785188 41.770463, -87.785703 41.771137, -87.793089 41.775653, -87.793574 41.776653), (-87.786188 41.772632, -87.78501 41.77283, -87.784319 41.771521, -87.78322 41.771653, -87.783507 41.772653, -87.783034 41.772806, -87.783165 41.771653, -87.781188 41.770732, -87.780188 41.771107, -87.778631 41.773096, -87.776312 41.773653, -87.772741 41.776653, -87.774188 41.77839, -87.777581 41.78026, -87.778188 41.781398, -87.781188 41.783206, -87.783188 41.782345, -87.784188 41.782824, -87.791698 41.776653, -87.788091 41.773653, -87.786188 41.772632))",41.776652677565934,-87.78218757614671
